sex,age,cql,vitalCapacity,zxqdcs,a,zghqls,wzqdcsA,wzqdcsB,wzqdcsC,wzqdcsd,BMI,label
10,2,0.88,0.81010101,0.873508353,0.912718205,0.787564767,0.9979757090000001,0.9245742090000001,0.706199461,0.48387096799999996,22.386314277122523,0
1,6,1.7,0.967592593,0.854748603,0.732057416,0.488679245,0.393835616,0.529652352,0.810344828,0.484126984,25.437480812245077,0
10,3,3.33,0.888667992,0.9617224879999999,0.899328859,0.981288981,1.18336887,1.059322034,0.6509635970000001,0.48421052600000003,23.98687034465345,0
10,2,1.83,1.022869023,1.019704433,0.841463415,0.959830867,0.8663883090000001,0.926980198,0.631443299,0.48427673,29.745808545159548,0
10,4,1.32,1.098654709,1.201101928,0.889795918,1.4018161180000002,1.281481481,1.560625815,0.589010989,0.484444444,21.469150482230148,0
10,2,1.01,0.8556485359999999,0.9017199020000001,0.897310513,0.861668427,0.9897540979999999,0.988833747,0.638838476,0.484496124,25.951557093425606,0
10,1,0.87,0.8413654620000001,0.967441861,0.9928400959999999,0.837920489,1.1973180079999999,0.9794933659999999,0.881012658,0.484615385,19.377162629757787,0
1,3,1.51,0.9164086690000001,0.8237410070000001,0.7736486490000001,0.7158054709999999,0.462650602,0.583476764,0.651162791,0.484615385,21.98989236526368,0
1,6,1.17,0.950191571,0.99086758,0.875,0.641638225,0.735849057,0.7189292540000001,0.6425,0.48520710100000003,22.65625,0
10,3,1.81,1.114583333,1.280701754,0.955140187,0.9572192509999999,1.441758242,1.082089552,0.7418032790000001,0.485436893,25.142857142857146,0
1,6,1.23,0.951612903,0.966183575,0.847457627,0.789842382,0.734006734,0.8843137259999999,0.566893424,0.48584905700000003,22.265625,0
10,3,2.74,1.0987951809999998,1.152737752,0.8771929829999999,1.0813953490000001,1.0900473929999999,1.056680162,0.509090909,0.485943775,24.24242424242425,0
1,4,0.65,0.959322034,1.079365079,0.961130742,0.8656,1.101604278,0.935135135,0.58531746,0.48598130799999995,23.046875,0
1,3,0.75,1.073482428,1.074074074,0.863095238,1.01863354,0.747619048,1.019097222,0.568733154,0.48611111100000004,27.18163008641324,0
1,5,0.5,0.815384615,0.8264840179999999,0.853773585,0.594178082,0.568807339,0.639312977,0.547445256,0.48630137,20.028841531805803,0
1,3,1.14,0.950769231,0.9361702129999999,0.8543689320000001,0.884673748,0.517241379,0.853242321,0.739030023,0.487309645,24.03460983816696,0
10,4,2.39,0.833333333,0.898071625,0.8693333329999999,0.936435868,0.8888888890000001,1.053315995,0.553191489,0.487309645,30.34607438016529,0
10,6,0.83,1.018469657,1.054054054,0.808290155,1.089285714,0.852307692,0.9224137929999999,0.48104956299999996,0.487603306,24.22145328719723,0
1,3,0.81,1.077562327,1.076433121,0.868894602,1.049786629,0.811816193,1.114006515,0.482857143,0.487603306,20.202020202020204,0
10,2,2.12,0.807692308,0.90376569,0.935064935,0.906666667,1.124282983,1.0625,0.64516129,0.487654321,25.436466643542598,0
1,6,2.25,1.0085470090000002,1.0615384620000001,0.8771186440000001,1.151898734,0.783333333,1.225099602,0.642696629,0.487804878,27.055150884495315,0
10,4,0.82,1.0907127429999999,1.125,0.837623762,1.235555556,1.1192214109999998,1.214559387,0.507537688,0.487951807,23.939480992052086,0
1,3,1.31,0.9364640879999999,0.8317460320000001,0.772861357,0.837110482,0.48660714299999996,0.727569331,0.653631285,0.488,20.438165584997677,0
10,4,0.55,0.790322581,0.8275862070000001,0.857142857,1.008474576,0.837471783,1.0832313340000002,0.6118721460000001,0.488038278,32.407407407407405,0
1,5,1.15,0.982517483,1.008230453,0.871886121,0.9107142859999999,0.875706215,1.0164835159999999,0.595454546,0.488038278,25.847768218818718,0
1,1,1.41,1.005249344,1.0508982040000001,0.916449086,1.150344828,0.8959999999999999,1.193700787,0.468646865,0.488095238,20.70081674131507,0
1,4,0.46,0.851851852,0.826086957,0.826086957,0.668789809,0.4758064520000001,0.739208633,0.647450111,0.48837209299999995,28.54828131630724,0
10,5,1.45,0.852272727,0.914285714,0.8533333329999999,1.095238095,0.8981233240000001,1.07001321,0.614314115,0.488584475,24.25867407194612,0
1,6,1.43,1.088709677,1.081730769,0.833333333,1.335676626,0.903846154,1.374269006,0.828042328,0.489655172,22.313278429145196,0
1,5,0.8,0.921052632,0.94980695,0.8785714290000001,0.8367346940000001,0.76519337,0.935599284,0.565789474,0.490066225,22.03856749311295,0
1,2,1.38,0.858666667,0.941896025,0.956521739,0.865464633,0.771855011,0.9808,0.8005050509999999,0.49112426,19.721036967980208,0
10,4,0.5,0.832020997,0.971061093,0.952681388,0.97645601,1.2627345840000002,1.112375533,0.516759776,0.4920634920000001,22.308149910767412,0
1,5,0.74,0.9372549020000001,0.962962963,0.8702928870000001,0.974003466,0.633431085,0.9043977059999999,0.738764045,0.4921875,22.769438353853946,0
1,5,1.42,0.987654321,0.870036101,0.753125,0.889728097,0.516304348,0.994755245,0.578212291,0.492307692,22.14532871972318,0
1,7,2.04,1.039130435,1.042105263,0.828451883,0.810909091,0.6762295079999999,0.8742393509999999,0.5555555560000001,0.493150685,20.3125,0
10,2,0.9,0.99001996,1.0213270140000001,0.868951613,0.812177503,0.946830266,0.914147521,0.54109589,0.49390243899999997,24.16326530612245,0
1,8,0.61,0.9306358379999999,1.167883212,0.99378882,0.5269709539999999,1.154228856,0.570786517,0.574311927,0.494071146,29.048656499636888,0
1,6,0.9,1.231884058,1.350877193,0.905882353,0.8557692309999999,0.9965277779999999,0.858921162,0.719047619,0.49438202299999995,23.422368361785498,0
1,3,1.97,0.925414365,0.9108280259999999,0.853731343,0.845390071,0.746031746,0.952536825,0.546341463,0.494444444,25.510204081632658,0
1,5,1.3,1.113074205,1.095833333,0.834920635,0.730392157,0.787172012,0.8136531370000001,0.480851064,0.494736842,22.862368541380878,0
10,4,1.04,0.908883827,0.9889807159999999,0.899749373,0.944507361,1.275943396,1.094488189,0.48520710100000003,0.495652174,25.951557093425606,0
10,3,2.01,1.0847826090000001,1.148051948,0.8857715429999999,1.06345733,1.257206208,1.238216561,0.739463602,0.495689655,22.229061933586408,0
1,5,0.8,0.896907217,0.927125506,0.8773946359999999,0.961352657,0.825842697,0.963570128,0.552552553,0.495726496,24.767565919829288,0
1,2,1.61,1.066852368,1.137380192,0.9295039159999999,0.837142857,0.84,0.89448052,0.552407932,0.49586776899999996,21.98989236526368,0
10,5,2.78,0.95177665,1.0,0.837333333,1.05315204,0.911428571,1.085553997,0.7747989279999999,0.496688742,22.14532871972318,0
1,2,1.64,0.803108808,0.9080118690000001,0.9870967740000001,0.746248295,0.8189300409999999,0.861417323,0.571084337,0.496688742,19.721036967980208,0
1,6,0.99,1.135135135,1.1475409840000002,0.833333333,1.039033457,0.8842105259999999,1.138492872,0.615776081,0.49700598799999995,23.191094619666053,0
10,2,0.96,0.768722467,0.8030690540000001,0.899713467,0.8227027029999999,0.671457906,0.8252551020000001,0.7568238209999999,0.4971428570000001,20.569329660238754,0
10,3,1.72,0.833333333,0.835164835,0.826086957,0.826600985,0.701431493,0.864833906,0.627118644,0.49732620299999997,25.436466643542598,0
10,5,1.02,1.070731707,1.021148036,0.7699316629999999,0.980838323,0.731382979,0.9,0.593596059,0.49738219899999997,28.719723183391014,0
10,7,1.73,0.943488944,1.019354839,0.822916667,1.0535491909999999,1.106227106,0.9721835879999999,0.56501182,0.49740932600000004,22.093170054286073,0
1,4,0.57,0.854785479,0.864864865,0.864864865,0.908661417,0.708894879,0.8678571429999999,0.632478633,0.497435897,23.335466144755173,0
1,2,0.61,0.88372093,0.916666667,0.904605263,0.903225807,0.822368421,1.021558872,0.5,0.497607655,21.875,0
10,4,1.4,0.836144578,0.854599406,0.8299711820000001,0.819905213,0.654545455,0.86548913,0.8205128209999999,0.5,26.64359861591696,0
10,6,1.56,0.860635697,0.939297125,0.835227273,0.92936803,1.025477707,1.01800554,0.556164384,0.5,23.355636914531,0
1,5,1.56,1.037878788,1.076576577,0.8722627740000001,1.241086587,0.8819875779999999,1.333333333,0.753968254,0.5,21.875,0
10,4,1.54,1.020361991,1.126373626,0.9090909090000001,1.164027149,1.3634204280000002,1.2732026140000001,0.5471264370000001,0.5,24.96494647925858,0
1,2,1.9,0.963380282,1.006472492,0.909356725,0.848920863,0.796498906,0.932786885,0.715099715,0.5,19.948059768903608,0
10,3,0.82,0.890322581,1.0,0.946859903,1.0237580990000001,1.145610278,1.170670038,0.842666667,0.5,29.75778546712803,0
10,6,1.33,0.77020202,0.818770227,0.829508197,1.018703242,0.76969697,0.9676966290000001,0.552715655,0.5,25.059307026629693,0
10,8,1.57,0.820754717,0.978540773,0.8735632179999999,1.1304347829999999,0.668181818,1.2380952379999999,0.44594594600000004,0.5,24.092970521541954,0
10,2,1.89,0.8907407409999999,0.923076923,0.873180873,0.781710915,0.955426357,0.918013857,0.596199525,0.5,28.703703703703702,0
1,5,1.98,1.023333333,1.09765625,0.915309446,1.2484177220000001,1.237057221,1.378815081,0.5068870520000001,0.5,23.335466144755173,0
10,7,1.38,0.86440678,0.968051118,0.848739496,0.952853598,1.420074349,1.060773481,0.641025641,0.5,25.61728395061728,0
1,2,1.2,0.901587302,0.904761905,0.86971831,0.96130031,0.602272727,1.025817556,0.49077490799999995,0.501976285,21.0828132906055,0
10,3,1.82,1.0625,1.05764411,0.82745098,0.878074866,0.903296703,1.021144279,0.575892857,0.502283105,22.857142857142854,0
1,5,1.52,1.024475524,1.0576131690000001,0.8771331059999999,1.040584416,0.980225989,1.144688645,0.648351648,0.502857143,26.61934338952972,0
1,5,1.32,0.888501742,0.9303278690000001,0.890196078,0.857374392,0.701449275,0.867889908,0.703517588,0.503144654,22.20633068613798,0
10,5,1.64,0.886243386,0.89632107,0.8,0.688212928,0.665680473,0.656609195,0.658986175,0.503144654,21.967120181405893,0
1,3,1.79,1.075657895,1.095057034,0.880733945,1.136075949,0.814814815,1.1660839159999998,0.574468085,0.503311258,37.65581717451524,0
1,5,1.33,1.048148148,1.00877193,0.812720848,0.8470588240000001,0.639053254,0.932330827,0.699731903,0.503311258,25.31545429373837,0
10,3,1.74,0.9411764709999999,1.062176166,0.9490740740000001,0.997818975,1.3275109170000001,1.140127389,0.668421053,0.503546099,24.913494809688586,0
1,5,0.48,1.092664093,1.00456621,0.777385159,0.867697595,0.535714286,0.942857143,0.658959538,0.504273504,24.65483234714004,0
10,2,1.44,0.891588785,1.057777778,0.997903564,0.79265873,1.333333333,0.912790698,0.48036253799999995,0.504587156,19.444444444444443,0
10,2,1.01,0.7958762890000001,0.872289157,0.937823834,0.8041666670000001,0.9201596809999999,0.8943488940000001,0.609195402,0.504854369,16.955017301038065,0
10,5,0.84,0.965986395,1.011235955,0.845070423,1.31954023,0.935897436,1.404730618,0.55399061,0.505050505,26.12244897959184,0
1,6,0.73,0.775423729,0.81122449,0.8688524590000001,0.670863309,0.75177305,0.7094188379999999,0.548693587,0.505154639,29.270994027135,0
1,3,0.93,1.035911602,0.9840764329999999,0.8240000000000001,1.015602837,0.666666667,1.011456628,0.6076555020000001,0.505376344,21.967120181405893,0
1,4,1.24,1.028,1.0801886790000002,0.891050584,0.934859155,0.7060439559999999,0.948473282,0.8004926109999999,0.505494506,19.1745799853908,0
1,2,0.84,0.8516129029999999,0.811111111,0.829545455,0.654147105,0.398678414,0.7194492259999999,0.5767543860000001,0.505494506,26.66666666666667,0
10,3,1.2,0.9567010309999999,1.0,0.875,1.212473573,1.0446808509999999,1.3901234569999998,0.622222222,0.505681818,26.09327520147972,0
10,3,1.48,0.938303342,0.975535168,0.873972603,1.013221154,0.965853658,1.132681564,0.624401914,0.505747126,21.98989236526368,0
10,2,1.36,0.8849372390000001,0.960687961,0.924349882,0.834213305,0.922131148,0.873449131,0.66962306,0.505813954,20.069204152249146,0
1,5,0.97,1.135036496,1.030042918,0.77170418,0.9048414020000001,0.538028169,0.739776952,0.555350554,0.505928854,29.615805915047265,0
1,4,2.42,1.166666667,1.1007751940000001,0.811428571,1.117647059,0.6708542710000001,1.2309058609999999,0.7154047,0.5066666670000001,25.558846200657225,0
10,4,1.82,0.9738095240000001,1.0087463559999998,0.84596577,1.077464789,0.941475827,1.235849057,0.6237623760000001,0.50678733,25.951557093425606,0
1,4,1.45,1.095940959,1.1341991340000002,0.882154882,1.053962901,0.897905759,1.155268022,0.518518519,0.506849315,21.051708258409718,0
1,5,1.82,1.0790273559999999,1.017793594,0.805633803,0.982089552,0.7423822720000001,1.144347826,0.70412844,0.507177034,19.37919743392696,0
1,5,2.32,1.094801223,1.107526882,0.8631284920000001,0.9670164920000001,0.809917355,1.114982578,0.7094017090000001,0.507692308,23.661438615467826,0
1,5,1.99,1.122137405,1.149321267,0.8639455779999999,1.192832765,0.898461538,1.1641221370000001,0.519553073,0.507692308,25.711008267078036,0
1,3,0.64,0.8328690809999999,0.833333333,0.869565217,0.8542857140000001,0.600441501,0.8821603929999999,0.6940509909999999,0.5078125,19.100091827364558,0
10,3,1.46,1.00204918,0.97799511,0.81799591,1.008421053,0.772151899,0.8856088559999999,0.513119534,0.508064516,20.147971991015986,0
10,2,1.77,1.048289738,1.087677725,0.880998081,1.075257732,1.0742971890000002,1.264242424,0.606707317,0.508928571,25.393431120318084,0
1,2,0.58,0.9158249159999999,0.92996109,0.8786764709999999,0.716346154,0.666666667,0.7464788729999999,0.556818182,0.5097087379999999,24.0,0
10,2,1.42,1.109207709,1.124050633,0.857142857,1.252688172,0.938428875,1.1284634759999999,0.550847458,0.5106382979999999,29.75778546712803,0
1,3,0.44,0.957654723,1.018867925,0.918367347,1.04866562,0.7976190479999999,1.0506993009999999,0.664285714,0.510752688,24.973985431841825,0
1,4,1.22,0.9457627120000001,0.865079365,0.781362007,0.9184,0.35026738,0.691891892,0.530701754,0.5111111110000001,23.046875,0
1,3,1.86,0.8226299690000001,0.812056738,0.851301115,1.049773756,0.54676259,0.8904109590000001,0.7988980720000001,0.5111111110000001,26.672763298277697,0
1,3,0.52,0.944615385,0.9642857140000001,0.879478827,0.865151515,0.834951456,0.9810996559999999,0.620825147,0.5113122170000001,20.195092211553114,0
10,5,2.22,0.978773585,1.090379009,0.901204819,1.178403756,1.4583333330000001,1.313172043,0.694793537,0.511538461,29.06976744186047,0
1,2,1.39,0.7857142859999999,0.829508197,0.92,0.9069767440000001,0.8599137929999999,0.99506579,0.430412371,0.512,20.3125,0
1,5,1.65,1.216027875,1.1475409840000002,0.8022922640000001,0.7743506490000001,0.7534626040000001,0.8375912409999999,0.690140845,0.512,25.0,0
10,3,1.39,0.886554622,1.034912718,0.9834123220000001,0.817697228,1.144680851,0.841645885,0.7696793000000001,0.5121951220000001,20.281233098972415,0
1,5,1.28,1.138297872,1.20083682,0.894080997,0.934533552,1.115727003,1.0537037040000001,0.572093023,0.512690355,23.335466144755173,0
1,4,0.65,0.947368421,0.9351145040000001,0.850694444,0.968503937,0.63,1.051236749,0.708092485,0.512820513,23.634033007530842,0
1,5,0.94,0.8264840179999999,0.884615385,0.889502762,0.829588015,0.663366337,0.8316430020000001,0.746958638,0.513368984,22.222222222222214,0
1,6,0.82,0.800847458,0.8172588829999999,0.851851852,0.991007194,0.6940789470000001,1.093253968,0.566233766,0.513513514,28.303850156087407,0
1,3,1.35,0.958762887,1.038461538,0.943548387,0.823369565,0.895299145,0.9178515009999999,0.48660714299999996,0.513513514,17.09927841045108,0
10,3,1.18,0.9402985079999999,0.992307692,0.87755102,1.047722343,1.002217295,1.138713745,0.855955679,0.51369863,21.38394199605733,0
10,4,3.0,1.18079096,1.310580205,0.918660287,1.128040973,1.614130435,1.265095729,1.086848635,0.513812155,22.15102250702108,0
1,5,1.5,0.920168067,0.849246231,0.771689498,0.8096947940000001,0.40694006299999996,0.744094488,1.0342679129999999,0.514285714,28.19428424964757,0
10,2,1.18,1.077272727,1.148148148,0.915611814,0.958057395,1.040254237,1.049350649,0.592391304,0.5144927539999999,21.936347412254616,0
1,6,1.38,1.012096774,0.9516908209999999,0.784860558,0.907180385,0.5387205389999999,0.794117647,0.7342908440000001,0.515384615,22.65625,0
1,6,1.4,0.7946768059999999,0.854545455,0.899521531,0.86440678,0.78,0.978886756,0.48593350399999996,0.515625,27.141582391433676,0
10,2,0.73,0.8287937740000001,0.9588100690000001,0.983568075,0.827447023,1.148727984,0.937054632,0.49460043200000003,0.5158371039999999,21.224489795918366,0
10,2,0.92,0.9227871940000001,0.966666667,0.8877551020000001,1.0,0.868217054,1.022144522,1.0112676059999999,0.516393443,17.99015275849009,0
1,4,1.25,1.003521127,1.082304527,0.922807018,0.991816694,1.172043011,1.105839416,0.953246753,0.516556291,25.964542172096227,0
1,4,1.78,1.1093247590000002,1.12406015,0.8666666670000001,1.155279503,0.901041667,1.312169312,0.609970675,0.517241379,20.70081674131507,0
1,5,0.58,1.090566038,1.133928571,0.878892734,0.7474576270000001,0.773809524,0.8336483929999999,0.543715847,0.5177304970000001,24.03460983816696,0
10,3,0.94,1.06223176,1.144329897,0.8969696970000001,1.151416122,1.355704698,1.288607595,0.762008734,0.518018018,29.737044338267232,0
1,6,1.97,0.960144928,1.0948275859999999,0.9584905659999999,0.8062913909999999,1.101587302,0.917137477,0.600431965,0.518672199,27.18089990817264,0
1,4,1.95,1.152542373,1.186507937,0.879411765,0.84,0.959893048,0.8612612609999999,0.671755725,0.51875,22.65625,0
10,3,1.7,0.97515528,0.9800995029999999,0.836518047,1.025559105,0.7690631809999999,0.97149938,0.8660968659999999,0.5187969929999999,23.836734693877553,0
10,2,2.05,0.983263598,1.127764128,0.976595745,0.954593453,1.393442623,1.121588089,0.7888888890000001,0.51908397,21.799307958477517,0
10,2,1.53,1.144927536,1.1443965520000001,0.8401898729999999,1.066083576,1.0307692309999998,1.224629418,0.535064935,0.519230769,20.227025721531216,0
1,3,1.79,0.989830509,0.9843137259999999,0.8595890409999999,0.822866345,0.656542056,0.902826855,0.8838862559999999,0.52,24.0,0
1,5,1.1,0.9140625,0.972093023,0.893162393,1.039792388,0.756923077,1.069097889,0.262195122,0.52,30.021501886486263,0
1,5,1.76,1.2063492059999998,1.2957746479999999,0.907894737,1.0437062940000001,1.1676300579999999,1.143678161,0.685314685,0.520295203,25.53670360110804,0
10,5,2.02,0.8615023470000001,0.863501484,0.7929155309999999,1.080760095,0.7039106140000001,0.896366083,0.5988700570000001,0.520547945,22.920971074380173,0
1,4,0.77,0.9191919190000001,1.0549019609999999,0.985347985,0.900958467,1.147208122,1.005347594,0.5856697820000001,0.520833333,29.21010994360826,0
10,1,2.1,0.990808824,1.015086207,0.873840445,0.777885548,0.955390335,0.9037800690000001,0.606811145,0.522222222,31.8772882211842,0
1,3,1.03,0.954415954,0.861842105,0.7820895520000001,1.002886003,0.445754717,0.683860233,0.820936639,0.52238806,21.258503401360546,0
10,3,1.14,1.0,1.090464548,0.9010101009999999,0.895679663,1.175438596,0.97799511,0.5864864870000001,0.52238806,21.461936624163613,0
1,3,2.64,0.9341317370000001,0.944444444,0.871794872,0.7302533529999999,0.711538462,0.778911565,0.556291391,0.522727273,18.590124925639504,0
1,6,1.16,0.995833333,0.98,0.820083682,1.0,0.525083612,1.07312253,0.644859813,0.523076923,28.398718000730252,0
10,4,1.44,0.8144578309999999,0.84272997,0.8402366859999999,0.7322274879999999,0.7844155840000001,0.760869565,0.6673511289999999,0.524271845,27.33564013840831,0
1,5,1.46,0.8838028170000001,0.8208333329999999,0.784860558,0.773615635,0.47005988,0.84103512,0.663090129,0.524324324,23.423557406305772,0
1,3,1.2,1.0,0.9966329970000001,0.8629737609999999,0.92228739,0.707259953,0.82885906,0.726130653,0.524861879,20.202020202020204,0
1,3,1.21,1.07183908,0.966887417,0.7828418229999999,0.9752547309999999,0.585365854,0.953642384,0.342261905,0.525423729,22.4813290656912,0
10,6,0.75,1.170842825,1.251461988,0.832684825,1.028268551,1.227011494,1.0557768920000001,0.554744526,0.525490196,23.148148148148145,0
1,5,1.35,0.8250825079999999,0.8560311279999999,0.88,0.8649921509999999,0.848137536,0.947747748,0.594594595,0.525547445,26.533758829646093,0
1,3,1.13,1.060509554,1.10701107,0.900900901,1.041860465,0.8192488259999999,1.150779896,0.590493602,0.5256917,23.011176857330703,0
1,5,1.61,0.9812030079999999,1.017777778,0.8773946359999999,1.122033898,0.7777777779999999,1.056497175,0.5094786729999999,0.525974026,21.096190514828187,0
10,2,1.06,1.0093283579999999,0.96196868,0.794824399,0.803589232,0.7935222670000001,0.8523255809999999,0.720657277,0.525974026,33.20854969206617,0
1,7,1.43,1.218905473,1.17791411,0.783673469,1.0291828790000002,0.665236052,0.8195329090000001,0.660287081,0.526041667,19.39618822735705,0
10,5,2.16,1.002717391,0.99661017,0.7967479679999999,0.8607918259999999,0.8,0.968069666,0.5847255370000001,0.526066351,22.4058769513315,0
1,2,1.3,0.916666667,0.977635783,0.9272727270000001,0.878744651,0.8257080609999999,0.98858075,1.077889447,0.52631579,24.16716240333136,0
10,2,1.82,1.146808511,1.24120603,0.9165120590000001,1.033190578,1.416842105,1.210790464,0.71399177,0.527093596,22.14532871972318,0
1,3,0.46,1.026058632,0.99245283,0.834920635,1.053375196,0.692857143,1.145104895,0.6,0.527131783,29.1363163371488,0
1,3,1.2,1.290801187,1.267123288,0.850574713,1.053491828,0.902934537,1.08907563,0.680387409,0.5271739129999999,18.75,0
1,5,1.53,1.151515152,0.995495496,0.7269736840000001,0.918505942,0.447204969,0.708571429,0.5718015670000001,0.527607362,18.75,0
1,3,2.17,1.110367893,1.19844358,0.927710843,1.003184713,1.024570025,1.024822695,0.6275,0.527950311,20.811654526534856,0
10,6,0.71,0.819512195,0.959627329,0.919642857,0.96589525,1.243478261,1.03030303,0.667682927,0.528301887,18.166204254194746,0
1,6,1.06,1.26146789,1.316666667,0.861818182,1.101313321,0.5103448279999999,1.124744376,0.603878116,0.528571429,30.297783933518005,0
10,5,1.08,0.8053527979999999,0.842424242,0.839879154,1.0048019209999999,0.7675675679999999,1.075342466,0.694594595,0.528571429,22.91303307000445,0
10,5,1.22,0.889162562,0.962616822,0.855955679,0.898656899,1.143678161,0.983425414,0.8753799390000001,0.52892562,21.718066089745736,0
1,6,1.49,1.099056604,1.08,0.811158798,0.761904762,0.631034483,0.759259259,0.66962306,0.5290697670000001,20.0,0
10,3,1.36,0.835164835,0.883905013,0.8815789470000001,1.146799117,0.887133183,1.28241335,0.5931034479999999,0.529126214,27.35884545672173,0
10,2,1.1,1.0096385540000001,0.9245810059999999,0.7899761340000001,0.84036488,0.623913044,0.8,0.689265537,0.529166667,25.78125,0
1,5,1.46,1.359375,1.375,0.853448276,1.4265975819999999,1.012048193,1.582375479,0.5930521089999999,0.529411765,25.06574621959237,0
1,4,0.18,1.090196078,1.101851852,0.856115108,0.859130435,0.792717087,0.939163498,0.5718015670000001,0.529411765,27.19178983377922,0
10,4,3.7,1.004158004,1.046511628,0.838509317,1.061135371,1.004878049,1.075093867,0.713947991,0.529411765,26.861206922865602,0
1,6,0.73,0.8771186440000001,0.87244898,0.826086957,0.697297297,0.575757576,0.770916335,0.588095238,0.529761905,25.887573964497037,0
10,2,1.42,0.9655172409999999,0.968674699,0.844537815,1.015641293,0.7784679090000001,0.954822955,0.882352941,0.53030303,24.11150746465848,0
1,6,0.76,1.097560976,1.155339806,0.8814814809999999,0.818661972,0.899665552,0.913555992,0.553719008,0.53030303,19.77769866698311,0
10,2,1.91,0.887323944,0.804245283,0.77324263,0.706790123,0.568316832,0.683636364,0.733634311,0.5308056870000001,19.2671714440238,0
10,2,1.18,1.0831643,1.05060241,0.8164794009999999,0.810218978,0.865424431,0.871794872,0.854700855,0.5315789470000001,21.799445105033694,0
10,8,1.39,1.062893082,1.13304721,0.781065089,1.053623188,1.004545455,0.912698413,0.6637931029999999,0.531914894,25.155895691609977,0
1,2,0.89,0.901162791,0.823333333,0.796774193,0.8680351909999999,0.46491228100000004,0.741293532,0.825806452,0.531914894,18.359375,0
10,4,1.36,1.080912863,0.956962025,0.725527831,1.050701187,0.6160919539999999,0.8804483190000001,0.740566038,0.5320512820000001,21.146319909102388,0
10,7,1.22,0.959064328,1.01953125,0.7957317070000001,0.7731673579999999,0.983263598,0.851908397,0.648325359,0.532258065,18.68512110726644,0
10,4,1.73,1.012077295,1.0323529409999999,0.8377088309999999,0.717314488,0.886934673,0.8100407059999999,0.708920188,0.532663317,28.344671201814066,0
1,5,1.4,1.0,1.012931034,0.854545455,0.892205638,0.8096676740000001,0.95505618,0.518779343,0.532663317,19.05197378448407,0
10,4,0.55,0.849753695,0.903323263,0.8666666670000001,0.9784689000000001,0.922077922,1.06456044,0.709090909,0.532894737,21.967120181405893,0
10,3,2.6,0.841463415,0.8916256159999999,0.874396135,1.052910053,0.949115044,1.170552147,0.7977011490000001,0.5329341320000001,23.671253629592233,0
1,2,1.09,0.865384615,0.9119496859999999,0.920634921,0.8356940509999999,0.7080745340000001,0.930756844,0.42791762,0.5329341320000001,18.90359168241966,0
1,3,1.62,1.005830904,1.084175084,0.933333333,1.138032305,0.733031674,1.111853088,0.69112628,0.533807829,27.43484224965706,0
10,2,2.65,0.884920635,1.0023529409999998,0.955156951,0.804727647,1.198782961,0.939759036,0.552941177,0.534031414,16.0,0
1,3,0.81,1.002915452,0.9259259259999999,0.799418605,0.972099853,0.554298643,0.772954925,0.588640275,0.534050179,26.29172382258801,0
10,2,1.1,0.81871345,0.871794872,0.89047619,0.684371808,0.71399177,0.608591885,0.741847826,0.534246575,25.24933720489837,0
10,5,1.14,0.984375,0.988795518,0.800453515,0.912743972,0.894459103,1.039215686,0.524663677,0.534246575,25.24933720489837,0
10,2,0.63,0.851485148,0.9396751740000001,0.941860465,0.8138351979999999,1.0978473579999999,0.959232614,0.547727273,0.534313726,17.70857696548498,0
1,4,0.53,0.921052632,0.892307692,0.828571429,0.981132075,0.658730159,1.037366548,0.9048625790000001,0.534482759,27.053802773967377,0
10,4,2.43,0.988095238,0.9854227409999999,0.8144578309999999,1.070422535,0.7557251909999999,1.119946092,0.754789272,0.534482759,26.64359861591696,0
10,6,1.92,1.033222591,1.138075314,0.874598071,1.096866097,1.175496689,1.199356913,0.58974359,0.534591195,29.585798816568044,0
10,2,3.35,1.1757575759999999,1.167464115,0.838487973,1.239875389,1.006160164,1.068126521,0.6133333329999999,0.5347222220000001,27.08415906989034,0
1,5,1.84,0.855218855,0.873517787,0.87007874,0.753577107,0.676966292,0.7667269440000001,0.6813186809999999,0.534883721,21.936347412254616,0
10,6,1.51,0.890625,0.990066225,0.8742690059999999,0.882575758,1.063063063,0.987161198,0.55505618,0.534883721,27.681660899653977,0
10,3,3.31,0.9373650109999999,0.937823834,0.8341013829999999,1.080786026,0.786191537,0.927664975,0.7291196390000001,0.535211268,26.70362358031368,0
10,7,1.15,0.8098159509999999,0.956,0.90530303,1.377963738,1.20703125,1.4074650080000002,0.603399433,0.535433071,27.513384889946465,0
10,6,1.55,0.887671233,0.9081272090000001,0.793209877,0.8732026140000001,0.822580645,0.973568282,0.951612903,0.536,28.01022373166206,0
1,3,2.05,1.0212765959999999,1.066666667,0.904761905,1.121987952,1.08372093,1.255102041,0.724310777,0.536231884,23.4375,0
1,2,1.96,1.014577259,1.040133779,0.893678161,0.7161764709999999,0.705376344,0.708609272,0.587301587,0.536764706,16.023073225444634,0
1,2,1.46,0.916149068,0.9464285709999999,0.898305085,0.56661562,0.6190476189999999,0.614601019,0.622988506,0.537037037,18.178670360110804,0
1,6,1.06,1.168,1.19138756,0.8527397259999999,1.291958042,1.016129032,1.437743191,0.605527638,0.537037037,24.835763499439192,0
10,2,1.44,0.899803536,0.8932714620000001,0.8406113540000001,0.767820774,0.743027888,0.864832536,0.530938124,0.537117904,25.142857142857146,0
1,4,1.17,1.494071146,1.5925925930000002,0.91005291,1.297202797,1.224,1.397727273,0.529085873,0.537313433,32.39390994493036,0
